gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,MonthlyCharges_Tenure
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1641.8,0,1673.25
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,0,1697.4
1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,3,50.15,2058.5,0,2006.0
1,0,0,0,0,1,0,2,2,2,0,0,0,2,0,0,39.6,2424.5,0,2376.0
0,0,0,0,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,2,377.6
0,1,0,0,1,2,0,2,2,2,2,2,2,2,0,3,89.85,6293.45,0,6379.349999999999
0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,0,2921.15
1,0,1,0,1,2,1,0,2,0,0,2,2,0,1,1,98.85,3145.9,0,3163.2
1,0,0,0,1,2,0,0,0,0,2,0,0,2,1,1,53.85,2200.7,0,2100.15
0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,2,24.25,914.4,0,921.5
1,0,0,0,1,2,1,0,0,2,0,0,2,2,1,1,89.45,4577.75,0,4651.400000000001
0,0,1,1,1,2,1,2,2,0,0,2,2,0,1,1,105.25,4997.5,0,5052.0
1,0,1,1,0,1,0,2,0,2,2,2,2,2,0,0,59.5,4144.8,0,4165.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1493.55,1,1411.0
0,0,0,0,1,2,0,2,0,2,2,2,2,1,1,1,82.5,4179.1,0,4125.0
0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1,852.15
1,0,1,1,1,0,0,2,2,2,0,0,0,1,1,0,61.6,1611.0,0,1540.0
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05,2,588.5999999999999
1,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,0,4120.35
1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,2,522.5500000000001
0,0,1,1,1,0,0,2,2,2,2,0,0,1,1,3,66.25,1533.8,1,1523.75
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,19.4,529.8,0,523.8
1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,1,86.05,3865.6,0,4044.35
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,19.15,515.75,0,497.9
0,0,1,0,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1,905.8000000000001
0,1,1,0,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,2,1144.55
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,48.35,2,38.5
0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,2,81.95,2070.05,0,2130.7000000000003
0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,114.65,8333.95,0,8254.800000000001
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1209.25,0,1260.0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.8,1396.25,0,1405.8
1,0,1,1,1,2,0,2,0,0,0,2,0,0,1,0,65.15,723.35,2,716.6500000000001
1,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,19.65,228.65,1,275.09999999999997
0,0,0,1,1,2,0,2,2,2,2,2,2,2,0,1,88.95,1161.75,1,1156.3500000000001
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,98.35,2,121.19999999999999
1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,75.2,775.3,2,827.2
1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,56.8,1074.65,1,1022.4
1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,2,35.55
0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,75.5,2324.7,0,2416.0
1,0,0,0,0,1,0,2,0,0,2,0,0,1,0,3,35.6,1072.6,0,1032.4
0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,60.25,170.5,2,180.75
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,2,190.3
1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1,1256.45
0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1677.85,0,1654.3500000000001
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,18.85,18.85,2,18.85
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,54.85,370.4,2,383.95
0,0,1,0,1,0,0,2,0,2,0,2,0,1,1,3,64.3,3410.6,0,3343.6
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1138.8,0,1109.25
1,0,1,0,1,2,0,0,2,2,2,2,0,2,0,1,76.1,5264.25,0,5327.0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,18.7,1005.7,0,991.0999999999999
0,1,1,0,1,2,1,0,2,2,0,2,0,1,1,1,97.95,5936.55,0,6072.900000000001
0,0,1,0,1,2,1,2,2,0,0,0,2,0,1,1,94.1,5475.9,0,5646.0
0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,2,241.20000000000002
0,1,1,0,1,0,1,2,0,0,0,2,2,0,1,2,95.1,2326.05,1,2187.2999999999997
1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,2,31.35
0,0,0,0,1,0,0,2,0,2,2,0,2,1,1,0,72.35,4991.5,0,4847.45
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,2,1077.0
0,1,1,0,1,2,0,2,2,2,2,0,2,2,1,0,82.7,5831.2,0,5871.7
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,19.9,510.8,0,497.49999999999994
0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,53.8,283.95,2,269.0
1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,51.55,1295.4,0,1340.3
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.65,19.65,2,19.65
1,1,0,0,0,1,0,0,2,2,0,2,0,1,1,1,44.05,3011.65,0,3083.5
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,2,114.0,8093.15,0,8208.0
1,0,1,0,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,0,5664.0
0,1,1,1,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65,0,3212.8
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,2,19.85
0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,3,54.25,773.2,1,759.5
0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,80.0,1029.35,1,1040.0
0,0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,2,659.4000000000001
0,0,0,0,1,2,0,2,0,2,0,2,2,2,0,3,79.2,3593.8,0,3643.2000000000003
1,0,0,0,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1,1520.25
1,1,1,0,1,2,1,0,2,0,2,2,0,0,1,2,94.3,3953.15,0,4054.9
1,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,49.8,1971.15,0,1942.1999999999998
1,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,1,1261.05
1,0,0,0,0,1,0,2,0,2,0,2,2,0,1,2,53.75,3196.0,0,3063.75
0,0,1,0,1,0,1,0,0,0,2,2,2,1,1,2,93.45,4872.2,0,4952.85
1,0,1,1,1,0,1,2,0,2,0,2,0,0,1,3,87.9,1500.5,1,1582.2
0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,2,60.15
0,0,1,0,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3478.75,0,3540.8999999999996
0,1,0,0,1,2,1,0,0,2,0,2,2,2,0,0,104.05,7413.55,0,7387.55
0,0,0,0,1,0,1,0,0,2,2,2,2,1,1,2,99.25,3532.0,0,3473.75
1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,1,85.7,256.75,2,257.1
1,0,0,0,1,2,1,2,2,0,0,2,2,1,1,2,104.85,3887.25,0,3984.2999999999997
1,0,1,1,1,2,0,2,2,2,2,0,0,2,1,1,69.15,2490.15,0,2420.25
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,2,633.15
0,0,0,0,1,0,0,0,0,2,2,2,2,2,0,3,74.45,3510.3,0,3499.15
0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,50.45,765.45,1,706.3000000000001
0,1,1,0,1,0,0,0,2,0,0,0,2,0,1,2,60.0,1259.35,1,1200.0
1,0,1,0,1,2,0,2,2,0,2,2,2,2,0,2,85.25,5538.35,0,5626.5
1,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,19.45,340.85,1,291.75
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,20.75,844.45,0,871.5
0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,2,78.9,1348.95,1,1341.3000000000002
1,0,0,0,1,2,1,0,2,0,2,2,2,1,1,1,104.5,3778.0,0,3866.5
0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,49.4,611.65,2,592.8
1,0,1,0,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,0,4995.25
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1505.05,0,1500.0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,25.55,467.85,1,459.90000000000003
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,2,74.9
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.15,194.2,2,210.45000000000002
0,0,0,1,1,0,0,0,0,0,2,2,2,0,1,1,69.4,571.45,2,624.6
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,2,80.25
1,0,1,0,1,2,1,2,2,2,0,0,0,1,1,2,93.15,5253.95,0,5216.400000000001
1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,1,1173.0
0,0,1,1,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,2,729.8499999999999
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.55,521.35,2,486.84999999999997
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1412.65,0,1393.8
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1,1634.0
0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,2,240.89999999999998
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20.4,1090.6,0,1101.6
1,0,1,0,1,2,2,1,1,1,1,1,1,1,1,1,23.75,1446.8,0,1472.5
1,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1,2173.2
0,0,1,1,1,2,0,0,0,0,0,2,2,0,1,1,70.45,4300.45,0,4367.900000000001
1,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,65.75,1111.2,1,1117.75
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,24.6,190.1,2,221.4
1,0,1,1,1,0,0,2,0,2,2,2,0,2,0,3,69.25,4447.75,0,4432.0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,2,151.8
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,2,45.85
0,0,1,0,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1,799.2
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1830.05,0,1774.8
1,0,0,0,1,2,1,2,2,2,0,0,0,1,0,0,90.4,2820.65,0,2712.0
0,0,1,0,1,2,1,2,0,0,0,2,2,0,1,3,100.85,4847.35,0,4941.65
1,0,1,0,1,2,0,2,0,2,2,0,2,2,0,1,75.35,4729.3,0,4596.349999999999
1,0,1,1,1,2,1,0,2,0,0,2,0,0,0,2,87.2,4017.45,0,4098.400000000001
1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,1,64.4,1398.6,1,1288.0
1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,0,2662.2
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1685.9,0,1729.0
1,0,0,1,1,0,1,2,2,0,2,2,2,1,1,2,105.85,5826.65,0,5715.9
1,1,1,0,1,2,1,0,2,2,2,2,0,1,1,3,98.3,6066.55,0,5996.3
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,2,230.85000000000002
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.45,270.2,1,252.85
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1,1538.4
0,0,1,1,1,0,0,0,2,0,0,2,0,0,1,1,58.7,168.6,2,176.10000000000002
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.15,536.35,0,503.74999999999994
1,0,0,0,1,2,0,2,0,0,0,0,2,0,1,3,64.5,1888.45,0,1935.0
0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,28.5,629.35,1,598.5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,2,45.3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,1,291.0
1,1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,90.45,2117.25,1,2080.35
0,0,1,1,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4730.9,0,4731.75
0,0,1,1,1,2,1,0,2,2,0,0,0,1,0,0,83.15,2033.05,1,1995.6000000000001
0,0,0,0,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,2,991.6500000000001
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,2,45.05
0,0,1,0,1,2,1,0,0,2,2,2,2,2,0,0,103.2,5744.35,0,5779.2
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,2,75.8
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.45,19.45,2,19.45
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,2,555.1
0,1,1,0,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4805.3,0,4884.0
0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,2,61.8
0,0,1,1,1,2,0,2,0,2,2,2,2,2,1,1,85.9,6110.75,0,6184.8
0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,2,34.2,1596.6,0,1539.0000000000002
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1046.2,0,947.05
0,1,0,0,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,0,4381.5
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,50.3,92.75,2,100.6
0,0,1,0,1,0,1,2,0,0,2,0,0,0,1,2,80.15,194.55,2,160.3
0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,2,51.25,612.1,2,615.0
0,1,1,0,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,0,6092.799999999999
1,0,1,1,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,0,6568.8
1,1,0,1,1,0,1,2,0,0,0,2,2,1,0,1,94.8,5264.3,0,5308.8
0,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,80.25,303.7,2,321.0
1,0,1,0,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4818.8,0,4870.4
1,0,1,0,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,0,6498.85
1,0,1,1,1,2,1,2,2,2,2,2,2,2,0,0,115.55,7159.05,0,7164.099999999999
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,24.65,1574.5,0,1552.9499999999998
0,0,0,0,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2879.2,0,2840.8
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,86.05,2,97.25
1,1,1,0,1,2,1,2,2,2,0,0,0,0,1,2,88.2,4159.45,0,4321.8
0,0,1,1,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,0,6271.3
0,0,1,0,1,0,0,2,2,0,2,0,0,2,0,3,56.8,3112.05,0,3124.0
0,1,1,0,1,0,1,2,2,2,2,2,0,2,1,2,99.4,7168.25,0,7057.400000000001
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,20.1,1326.25,0,1447.2
1,0,1,1,0,1,0,2,0,2,2,2,2,1,0,1,60.7,2234.55,0,2185.2000000000003
1,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,20.95,495.15,0,523.75
0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,114.85,8317.95,0,8269.199999999999
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,19.25,679.8,0,693.0
1,0,0,0,1,0,0,0,0,0,0,2,2,0,1,3,62.8,62.8,2,62.8
0,0,1,0,1,2,1,2,0,2,0,2,2,2,1,2,105.5,7544.0,0,7596.0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1188.25,0,1171.15
1,1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,2,626.5
0,0,0,0,1,0,0,0,0,2,2,2,2,1,0,1,74.1,74.1,2,74.1
0,0,1,1,1,2,1,0,2,2,2,2,2,0,1,2,107.5,3242.5,0,3225.0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1240.15,0,1251.2
1,0,0,0,1,2,0,2,2,2,2,0,0,1,0,0,68.8,4111.35,0,4334.4
1,1,1,0,1,2,0,2,2,2,0,2,2,2,0,1,84.45,5899.85,0,6080.400000000001
1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,2,600.0
0,0,0,0,1,2,0,0,2,2,2,2,2,2,0,0,84.5,5193.2,0,5239.0
1,0,1,1,1,2,1,0,2,2,2,2,2,2,1,0,111.2,7530.8,0,7450.400000000001
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,2,268.5
0,0,1,1,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,0,5642.0
0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,80.7,1614.2,1,1614.0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.6,402.5,2,378.0
0,0,1,1,0,1,0,2,2,2,0,2,2,1,0,2,57.6,1367.75,1,1382.4
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,2,484.54999999999995
1,0,1,0,1,2,1,0,2,2,2,2,2,2,1,1,110.6,7962.2,0,7963.2
0,0,1,1,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8,0,3841.2000000000003
0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,3,81.0,3533.6,0,3645.0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1396.9,0,1359.3
1,1,1,0,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,1284.0
0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1646.45,0,1667.3999999999999
0,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,0,8088.5
0,0,0,0,1,0,0,2,2,2,2,0,2,1,1,3,75.55,2680.15,0,2719.7999999999997
1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1,1385.6
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,1,1533.6000000000001
0,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,0,3320.1000000000004
1,0,1,1,0,1,0,0,2,2,0,0,2,1,1,1,45.1,2049.05,0,1894.2
1,0,0,0,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3629.2,0,3405.6000000000004
1,0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,0,5148.849999999999
0,0,1,1,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,0,3492.45
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20.9,202.3,2,229.89999999999998
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.95,147.5,2,139.65
0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,24.6,86.35,2,73.80000000000001
1,0,0,0,1,0,0,2,0,2,0,0,2,0,1,2,66.7,579.0,2,533.6
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,2,19.45
1,0,1,1,1,0,1,2,2,2,0,0,2,1,0,3,94.8,3131.55,0,3033.6
1,0,1,1,1,0,0,2,2,2,2,0,0,1,1,0,65.85,3928.3,0,3950.9999999999995
0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,19.95,187.75,2,199.5
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1710.15,0,1750.1499999999999
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,2,81.4
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,2,69.25
0,0,1,1,0,1,0,2,2,0,2,2,0,1,1,0,51.25,2151.6,0,2203.75
1,0,1,0,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,0,5870.5
0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,2,54.25,1221.55,1,1247.75
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.4,1496.45,0,1396.8
1,0,1,0,1,0,0,2,0,0,2,0,0,1,1,1,56.25,1292.2,1,1237.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.15,25.15,2,25.15
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1713.1,0,1652.55
1,0,0,0,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1748.9,0,1770.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,2,25.2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,2,90.0
0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,75.35,1114.55,1,1130.25
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,20.4,609.1,0,632.4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,2,20.15
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,0,6930.0
1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,2,164.10000000000002
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,141.6,2,160.0
1,0,1,1,1,0,0,2,0,2,0,2,2,1,1,1,73.05,4688.65,0,4675.2
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,20.5,563.05,0,574.0
0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,100.75,5985.0,0,5742.75
0,0,1,1,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1,1221.5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.95,373.5,1,379.05
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,2,799.5
0,0,1,0,0,1,0,0,2,0,0,2,2,0,1,2,49.65,2553.35,0,2532.15
0,0,1,0,1,2,0,2,2,2,0,0,0,2,0,3,65.65,4322.85,0,4398.55
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,20.45,250.8,2,224.95
1,0,1,1,0,1,0,2,0,2,2,2,2,2,0,0,60.95,4549.05,0,4388.400000000001
1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,0,1343.1000000000001
0,0,0,0,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,1590.3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,19.5,178.85,2,175.5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,75.2,633.85,2,676.8000000000001
1,0,1,0,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,0,5349.6
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.15,735.5,2,701.5
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,2,852.75
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,1235.6499999999999
1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,2,313.8
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,2,280.8
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6474.4,0,6624.0
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,85.5,4421.95,0,4360.5
1,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,0,2421.95
1,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,2,856.0
1,1,1,0,1,2,1,0,2,0,0,0,0,0,1,2,82.15,4904.85,0,5011.150000000001
1,0,0,0,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05,0,4557.6
0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,3,60.9,2033.85,0,2009.7
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,20.25,538.2,0,546.75
0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,2,79.2
1,0,0,0,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9,1,2191.9
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,2,19.85
1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3858.05,0,3795.7499999999995
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,19.85,854.8,0,774.1500000000001
1,0,0,0,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,2,350.0
1,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,82.3,5815.15,0,5925.599999999999
0,0,1,1,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3970.4,0,3874.3999999999996
0,0,0,0,0,1,0,2,2,2,2,0,0,2,1,0,44.6,3058.15,0,3122.0
1,0,1,1,1,0,1,0,2,0,2,2,2,1,1,0,98.45,6145.2,0,6005.45
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.7,129.2,2,141.4
0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,0,1147.7
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,2,49.95
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,1523.5
0,0,0,0,1,0,1,2,0,2,2,2,2,2,1,1,102.5,4904.25,0,4920.0
1,0,0,0,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55,0,5539.2
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,0,1749.6000000000001
0,0,1,1,1,0,0,0,0,2,0,2,0,0,1,1,58.35,740.55,2,700.2
0,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,0,3204.5
0,0,1,1,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4888.2,0,4950.0
1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,0,2488.2
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,20.1,620.55,0,663.3000000000001
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,20.35,2,20.35
0,0,1,1,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,0,6869.599999999999
